image_id,split,label
frame39600_jpg.rf.1a93dec90c049822a392fe7a173b9d5c.jpg,train,Wet
screenshot_2025-05-29_11-52-07_png_jpg.rf.ea26e7ae271d94eb870af680fb7ab1e7.jpg,train,Wet
frame16200_jpg.rf.d6b3cb87f9e3e39b01f72adee03de7dd.jpg,train,Wet
screenshot_2025-05-29_12-02-36_png_jpg.rf.b5b9b918127a42bcb7c5bd6eb3c9d9c2.jpg,train,Wet
screenshot_2025-05-29_11-10-38_png_jpg.rf.c37b53880d3420eb9ee955382e6f7ea0.jpg,train,Wet
screenshot_2025-05-29_12-15-02_png_jpg.rf.3635a10b19ac9b61e250f248221e9433.jpg,train,Wet
screenshot_2025-05-29_11-53-02_png_jpg.rf.f943fd37ff245b1829cf5866d2234bc0.jpg,train,Wet
frame48000_jpg.rf.3c19aeb6a34955ebdbb4f0a5a9fbbb2e.jpg,train,Wet
frame31200_jpg.rf.2907c38d619aeb92a351a0565f27620b.jpg,train,Wet
screenshot_2025-05-29_11-13-42_png_jpg.rf.be1b1b4ad294ab361e76ac9ecbe3f4c3.jpg,train,Wet
screenshot_2025-05-29_11-13-23_png_jpg.rf.e1411cf53f86c89de54a9e303ed9bbeb.jpg,train,Wet
screenshot_2025-05-29_11-29-54_png_jpg.rf.581b6bd5f0e9341fb9965387382f27f6.jpg,train,Wet
screenshot_2025-05-29_11-35-25_png_jpg.rf.68fe475e3a2728367abaa4ed24a50fe1.jpg,train,Wet
screenshot_2025-05-29_11-35-44_png_jpg.rf.aa425823be679a93bd2bc5f0a7438156.jpg,train,Wet
screenshot_2025-05-29_10-52-39_png_jpg.rf.43455770adfe33617015a8e8b2469584.jpg,train,Wet
screenshot_2025-05-29_11-05-27_png_jpg.rf.14212cef95e1e48bfe4a6674fb6f38c5.jpg,train,Wet
screenshot_2025-05-29_12-01-39_png_jpg.rf.920bd773875c5ad385169dcecad347d0.jpg,train,Wet
screenshot_2025-05-29_11-47-47_png_jpg.rf.cc67ca1b715fbdde49ab55b52c541490.jpg,train,Wet
Test_Image_70545_jpg.rf.781ab9be1ca6f3ece35b35efdf6585c2.jpg,train,Wet
frame6600_jpg.rf.f4f2c80991eb09c32d96d548859b28e0.jpg,train,Wet
screenshot_2025-05-29_11-26-45_png_jpg.rf.67bf3e85e711fbc4c0aa05a27859102b.jpg,train,Wet
screenshot_2025-05-29_10-53-17_png_jpg.rf.17429bea9aea893a9819addff3dfe4e4.jpg,train,Wet
Test_Image_86700_jpg.rf.408cc537e0e6a1cd9ef045f69b3dd80b.jpg,train,Wet
screenshot_2025-06-04_11-38-49_png_jpg.rf.08f308b1d451451b459e40d393db2c88.jpg,train,Wet
frame42200_jpg.rf.1c9490502da80f1f12fff016f0d93f8a.jpg,train,Wet
screenshot_2025-05-29_10-57-25_png_jpg.rf.37366cf871cb7c43fae4b87575008b89.jpg,train,Wet
screenshot_2025-05-29_11-33-55_png_jpg.rf.da4caf540685e17756c9bb08701f0f13.jpg,train,Wet
frame6000_jpg.rf.e58f91d22e3b517ba71503fa67824dd1.jpg,train,Wet
screenshot_2025-05-29_10-59-24_png_jpg.rf.ac2fe362f24ea35b90805f0767d81bfe.jpg,train,Wet
screenshot_2025-05-29_12-08-07_png_jpg.rf.05326647be7e44c4e7b5409515a6ed0f.jpg,train,Wet
screenshot_2025-05-29_10-47-02_png_jpg.rf.834757ae3784c6238fbfe1e23d91311b.jpg,train,Wet
screenshot_2025-05-29_09-11-29_png_jpg.rf.c0ea0bddd778462592a32c80d6bbc6e3.jpg,train,Wet
screenshot_2025-05-29_11-05-43_png_jpg.rf.3993b35dec82849d51b9e83047b61f6a.jpg,train,Wet
screenshot_2025-06-04_11-56-18_png_jpg.rf.a4040187de2597708a3f7491a030e019.jpg,train,Wet
frame12400_jpg.rf.e93eb7e6262b4d4083a4973a3afb91f4.jpg,train,Wet
screenshot_2025-05-29_12-00-52_png_jpg.rf.394da886eb582b00c5502c7b29fdf43e.jpg,train,Wet
screenshot_2025-05-29_11-56-08_png_jpg.rf.75c2e267ba67c096b1f9525eb57ae930.jpg,train,Wet
frame38000_jpg.rf.eaf2bee09a62d1218777cd879e87c677.jpg,train,Wet
Test_Image_63415_jpg.rf.9a3996cc9e1ce1c48351cffed36b0efa.jpg,train,Wet
screenshot_2025-05-29_10-55-11_png_jpg.rf.15cf1ef5dbf13c9c7c3ec9c1c2c4fa15.jpg,train,Wet
screenshot_2025-05-29_12-12-18_png_jpg.rf.800f7449e728aa32c95d1dafe37bbd1c.jpg,train,Wet
screenshot_2025-05-29_11-50-41_png_jpg.rf.ca0cec4010dfe1badaaa6359619acaee.jpg,train,Wet
screenshot_2025-05-29_11-09-54_png_jpg.rf.26ba03fc356400392bebafddb563e608.jpg,train,Wet
screenshot_2025-05-29_11-00-39_png_jpg.rf.7421bac87ecb235b33380b5e028106db.jpg,train,Wet
Test_Image_94530_jpg.rf.121af6b067ea25071124ff4cddb42548.jpg,train,Wet
screenshot_2025-05-29_09-40-39_png_jpg.rf.8c903934ddc1ae84a3822e7024f9863d.jpg,train,Wet
screenshot_2025-05-29_10-57-53_png_jpg.rf.819c1a4c76b7a1c5fbe00c9f283653bd.jpg,train,Wet
screenshot_2025-05-29_11-10-42_png_jpg.rf.0bed3445db5be6a8b49271f50c5c21c5.jpg,train,Wet
frame37000_jpg.rf.828bb4646750f301f7254ea0fa044b91.jpg,train,Wet
screenshot_2025-05-29_11-09-46_png_jpg.rf.96e1f1a1498589208fd15b12dce1ad08.jpg,train,Wet
screenshot_2025-05-29_11-15-02_png_jpg.rf.6f1c477199cde0e7b5a3de2b678da433.jpg,train,Wet
screenshot_2025-05-29_11-49-32_png_jpg.rf.d45f084df51eaae73c1283d0a2bad629.jpg,train,Wet
screenshot_2025-05-29_10-54-37_png_jpg.rf.dcc766cfd97d96ba71443d56fcd7936a.jpg,train,Wet
screenshot_2025-05-29_11-05-03_png_jpg.rf.cc67f3c3386d23be193899a74fd31b1f.jpg,train,Wet
screenshot_2025-05-29_09-35-42_png_jpg.rf.b67b1603d34e0324686e8c9d1eac9abf.jpg,train,Wet
screenshot_2025-05-29_10-47-57_png_jpg.rf.474d59a7218f2576f4eb2695482f3cd6.jpg,train,Wet
frame23200_jpg.rf.4d2bfccd81a40b7e48d768870cfb2e89.jpg,train,Wet
screenshot_2025-05-29_11-42-47_png_jpg.rf.6e43815bcfb0b6ca8b2d425ebbe88308.jpg,train,Wet
Test_Image_51750_jpg.rf.311bf71ecc9252a99be67b94f029d5dc.jpg,train,Wet
screenshot_2025-05-29_09-25-45_png_jpg.rf.3cd13c0ff149f65d66ba8bb410428614.jpg,train,Wet
frame6600_jpg.rf.b07eaf7dc6567cc30ed93d431aff33b4.jpg,train,Wet
screenshot_2025-05-29_11-04-30_png_jpg.rf.a1aef5dba78d2c785bb7d534256e617c.jpg,train,Wet
screenshot_2025-05-29_11-39-25_png_jpg.rf.42b9d1acb9a1fe28665f7a5032c44b99.jpg,train,Wet
screenshot_2025-05-29_11-00-47_png_jpg.rf.6f386cdf2131b7dd1329db475ff964ae.jpg,train,Wet
screenshot_2025-05-29_09-21-03_png_jpg.rf.b58247301c19ad2e104a3358b51b664f.jpg,train,Wet
screenshot_2025-06-04_11-55-50_png_jpg.rf.91ce5e8265ecf93916220a497bd79450.jpg,train,Wet
frame41200_jpg.rf.4fece67286e29bf21eb0510d93617d8d.jpg,train,Wet
screenshot_2025-05-29_10-52-46_png_jpg.rf.f82a8ed21cf7a5975d1e4fe58fb90556.jpg,train,Wet
screenshot_2025-05-29_11-27-24_png_jpg.rf.8b8f9910f8e33ab246e7a12d4788f2f8.jpg,train,Wet
screenshot_2025-05-29_11-28-56_png_jpg.rf.38ee9b6f5f87bedc030100d49ea3a9d4.jpg,train,Wet
frame33200_jpg.rf.c28af315770651c237599a21a0969e65.jpg,train,Wet
screenshot_2025-05-29_11-12-37_png_jpg.rf.38c2b9414bafdc6586407cfc26e59b80.jpg,train,Wet
screenshot_2025-05-29_11-59-31_png_jpg.rf.240bd5b1883ae380be4ae0a05ab58eb9.jpg,train,Wet
screenshot_2025-05-29_10-48-26_png_jpg.rf.cbb6853b40025fecd4a78d8dac4c180d.jpg,train,Wet
screenshot_2025-05-29_12-12-59_png_jpg.rf.c47002a2d33527aef95f25762aed8c04.jpg,train,Wet
screenshot_2025-05-29_10-48-01_png_jpg.rf.ab69e380a804fb39327620f96f2d1d07.jpg,train,Wet
frame7800_jpg.rf.b04930bc5b8905de09818117587b012b.jpg,train,Wet
screenshot_2025-06-04_11-56-54_png_jpg.rf.9962ae270730eb8a4cf47dc866ab2610.jpg,train,Wet
screenshot_2025-05-29_11-13-15_png_jpg.rf.371960ae4a84f3e455e0b57091763d54.jpg,train,Wet
screenshot_2025-05-29_10-54-53_png_jpg.rf.c6bc6065c022d4d35e1b03af9faf8add.jpg,train,Wet
screenshot_2025-05-29_12-14-17_png_jpg.rf.d08119c6c185e90de6ea598d8dfbf91d.jpg,train,Wet
Test_Image_64695_jpg.rf.c5e86c3a4c130a641166e9eda79ee2eb.jpg,train,Wet
screenshot_2025-06-04_12-27-47_png_jpg.rf.af72d556be68d7717a183d87dc3df4db.jpg,train,Wet
screenshot_2025-05-29_11-37-40_png_jpg.rf.e733b7af33ce1822344b652ec719a16f.jpg,train,Wet
screenshot_2025-05-29_10-55-00_png_jpg.rf.644fbf9d409644067c8e3d0a37a0db17.jpg,train,Wet
screenshot_2025-05-29_11-02-09_png_jpg.rf.8717d70769a4322241de8129a38e90ab.jpg,train,Wet
frame57600_jpg.rf.f82c6815ae1f81560805421a30d42626.jpg,train,Wet
screenshot_2025-05-29_11-15-34_png_jpg.rf.5a9997b176b93e7f46b65f2fcd4a32a5.jpg,train,Wet
Test_Image_47500_jpg.rf.3798eefa0221240bddbf54ff31ea6195.jpg,train,Wet
screenshot_2025-05-29_11-50-10_png_jpg.rf.2d680d7e6feff13e6b4b142f4771a017.jpg,train,Wet
frame6800_jpg.rf.b2af908122b52c2d1884a080d4110f32.jpg,train,Wet
screenshot_2025-05-29_12-13-15_png_jpg.rf.1ad962a13a057b7d27db61ba5224f0ef.jpg,train,Wet
screenshot_2025-05-29_10-59-01_png_jpg.rf.8a43e005dc3586d441669c98bbd42ade.jpg,train,Wet
Test_Image_87350_jpg.rf.8e05998a1e3b3b9c4bf75b381523ae09.jpg,train,Wet
screenshot_2025-05-29_11-05-51_png_jpg.rf.9ea0f006f9adf87b695d63afb6e15558.jpg,train,Wet
frame29200_jpg.rf.8721750224ed92400e7c1240178a56ab.jpg,train,Wet
screenshot_2025-05-29_11-52-11_png_jpg.rf.d57a9af6e7ede823baca99315467ddb7.jpg,train,Wet
screenshot_2025-05-29_11-06-46_png_jpg.rf.89393dd1467cec49c8b51114c74d1320.jpg,train,Wet
Test_Image_65575_jpg.rf.d675343f2121515224d1076fe757ef18.jpg,train,Wet
screenshot_2025-05-29_10-55-19_png_jpg.rf.98841fde49035fac61e40a0f7b63f7bf.jpg,train,Wet
frame34400_jpg.rf.a0cbfa2220e52a9010f64c22b51a7297.jpg,train,Wet
frame44600_jpg.rf.1d51a15485e3044dafb836d5e982dadb.jpg,train,Wet
screenshot_2025-05-29_11-54-49_png_jpg.rf.ae8200687e2a9466511080fb7fc42fa9.jpg,train,Wet
screenshot_2025-05-29_10-57-10_png_jpg.rf.01a81f0b075bb1676030e524b2b02340.jpg,train,Wet
Test_Image_55890_jpg.rf.7b1e7f298c649a0061e58ad51301ece4.jpg,train,Wet
screenshot_2025-06-04_12-30-28_png_jpg.rf.2cbedf4d8ad88bdf76c272f532794daf.jpg,train,Wet
screenshot_2025-05-29_11-04-10_png_jpg.rf.f718e2b709203ac96aab340bc5f8b45f.jpg,train,Wet
screenshot_2025-05-29_11-54-53_png_jpg.rf.98ba76adc7c271a75dabdc009d498a3a.jpg,train,Wet
screenshot_2025-05-29_11-54-30_png_jpg.rf.04d26b50de3c201c16577b1381304424.jpg,train,Wet
Test_Image_84155_jpg.rf.490ba5d88d147082b1b4f45bf02a20e9.jpg,train,Wet
screenshot_2025-05-29_12-14-13_png_jpg.rf.94fcfbfec31780776eea2fabde846bea.jpg,train,Wet
Test_Image_71430_jpg.rf.cf4c12f358d978ffda67b4cadc8b5d94.jpg,train,Wet
frame3000_jpg.rf.f9471c0c28b0ef79152b192daefe52c1.jpg,train,Wet
screenshot_2025-05-29_12-11-27_png_jpg.rf.693a081b4e311dd94dd0d91a14f828f3.jpg,train,Wet
frame46600_jpg.rf.829aad7902e42d5eb128a66175875651.jpg,train,Wet
screenshot_2025-05-29_11-51-15_png_jpg.rf.4b5333136abea38376d3ed216f904b68.jpg,train,Wet
frame39200_jpg.rf.287fc620558deabae53bf568fd25d101.jpg,train,Wet
screenshot_2025-05-29_10-59-16_png_jpg.rf.ea756779b2bd89d90ebe3f20910d981e.jpg,train,Wet
screenshot_2025-06-04_11-56-00_png_jpg.rf.ddb60b5e6984184ad217fc755b7129dc.jpg,train,Wet
screenshot_2025-05-29_11-54-06_png_jpg.rf.1e2222dd1b7275f0010c86a36e7b6d1a.jpg,train,Wet
frame25800_jpg.rf.d6876a26899be2843c7f002c6c2b4774.jpg,train,Wet
screenshot_2025-05-29_12-08-57_png_jpg.rf.7d3049350e5846d42dfc2371659940bc.jpg,train,Wet
frame43000_jpg.rf.614a9f4d52c962b957787a4ffb0b6c21.jpg,train,Wet
Test_Image_85010_jpg.rf.2a4907834a24f0bbf99faded88819057.jpg,train,Wet
screenshot_2025-05-29_11-08-49_png_jpg.rf.db84f9684658f76669a0a77f5a1cb4b9.jpg,train,Wet
screenshot_2025-06-04_12-28-46_png_jpg.rf.cf48509430b26650968731fc1bdd49a0.jpg,train,Wet
screenshot_2025-05-29_11-37-14_png_jpg.rf.6e69dcd0b1f59cf9baff8538fca9949d.jpg,train,Wet
screenshot_2025-05-29_10-50-59_png_jpg.rf.616dd879db68880bbce12fd461bc4e68.jpg,train,Wet
screenshot_2025-05-29_11-48-10_png_jpg.rf.5c69fb2946e4f7f072f64fd5d40bf3d3.jpg,train,Wet
screenshot_2025-05-29_11-39-05_png_jpg.rf.fc2fe6550060d902173dc0a977e5263e.jpg,train,Wet
screenshot_2025-05-29_11-07-57_png_jpg.rf.37360d474bb82d07d7067f4ffa6f9de8.jpg,train,Wet
frame36600_jpg.rf.39abce57ce25b2d4a578b7b4358b1736.jpg,train,Wet
screenshot_2025-05-29_09-23-18_png_jpg.rf.0d3a567d0b52e67059c2e7c1b3ca9c20.jpg,train,Wet
screenshot_2025-05-29_11-55-56_png_jpg.rf.5b5729401a7d27f4b5e73b8edb451fa2.jpg,train,Wet
screenshot_2025-05-29_12-10-35_png_jpg.rf.cb42a31b6da58828ec5343047ab4041e.jpg,train,Wet
screenshot_2025-05-29_11-05-16_png_jpg.rf.18961e5f290349dcf3f05f193dbcea33.jpg,train,Wet
screenshot_2025-05-29_10-51-31_png_jpg.rf.5073eeaad8b2a90744645bd57cc1be83.jpg,train,Wet
screenshot_2025-05-29_11-37-48_png_jpg.rf.c962c348eda544f0b0e2500f4a607b3b.jpg,train,Wet
frame25200_jpg.rf.67bc078e039fcf11eb000884e0727595.jpg,train,Wet
screenshot_2025-05-29_12-05-19_png_jpg.rf.d7256b5736266f204dd78e898ffe4c78.jpg,train,Wet
screenshot_2025-05-29_11-55-09_png_jpg.rf.d50822e77fc59d99392e23fd2a016f9b.jpg,train,Wet
screenshot_2025-05-29_09-23-48_png_jpg.rf.949d9e40ffaeb970059cc2071f134c6a.jpg,train,Wet
screenshot_2025-05-29_11-47-43_png_jpg.rf.c6734194c7090545217f764f70c6bdef.jpg,train,Wet
frame2000_jpg.rf.57fad9cd4b776faa474a00f4d87d0151.jpg,train,Wet
screenshot_2025-05-29_11-56-16_png_jpg.rf.3d0c5f5aa774875ae8a70cd6d38c2e8c.jpg,train,Wet
screenshot_2025-05-29_11-00-19_png_jpg.rf.6a9e041c2372030b335925c4f77dba41.jpg,train,Wet
screenshot_2025-05-29_11-26-41_png_jpg.rf.5d756d0cd81093d68808971e40a24692.jpg,train,Wet
screenshot_2025-05-29_10-51-17_png_jpg.rf.1962597f60659998da04c1ac1fd44656.jpg,train,Wet
screenshot_2025-05-29_11-01-36_png_jpg.rf.60a978cb6fa677fae4eb381674353de8.jpg,train,Wet
screenshot_2025-05-29_10-53-09_png_jpg.rf.441a6bb72110757a73de6ff7c8d1b0bc.jpg,train,Wet
screenshot_2025-05-29_11-27-06_png_jpg.rf.0ca687a236cf75a8d92ed8b6aeaa84dd.jpg,train,Wet
screenshot_2025-05-29_11-39-13_png_jpg.rf.11c2d5e1a81580268cd7a028b754b7be.jpg,train,Wet
screenshot_2025-05-29_11-37-25_png_jpg.rf.f726f06cf54b05c26c7f84c736dbf46d.jpg,train,Wet
screenshot_2025-05-29_11-56-29_png_jpg.rf.f9c10ba1fc924e48c69d0e53c877e1a8.jpg,train,Wet
screenshot_2025-05-29_11-38-24_png_jpg.rf.8173ca98ed861c14b75dee4cc4d60da6.jpg,train,Wet
screenshot_2025-05-29_10-59-54_png_jpg.rf.3452e28611d0f615c180c2dd9893f6ad.jpg,train,Wet
screenshot_2025-05-29_11-54-38_png_jpg.rf.2f5e491b40c51b864635406b8ff1cdee.jpg,train,Wet
frame21400_jpg.rf.888514290b1dcc97a1d3c95a6e2f920e.jpg,train,Wet
screenshot_2025-05-29_11-00-56_png_jpg.rf.8d1f4821085b7b59662ea602841060f0.jpg,train,Wet
screenshot_2025-05-29_11-37-52_png_jpg.rf.fc17b39ab3937a0c36d056da70bc52f4.jpg,train,Wet
screenshot_2025-05-29_11-45-15_png_jpg.rf.079f86940f3638241df1aca45f2f1f5c.jpg,train,Wet
screenshot_2025-05-29_11-52-03_png_jpg.rf.5369718f30a98137d8e42afd6ac1adc3.jpg,train,Wet
Test_Image_84790_jpg.rf.770f662dad78f0ac39413ce817bc2e5c.jpg,train,Wet
screenshot_2025-05-29_11-13-34_png_jpg.rf.6d828d20007a7f0d7b5642d25fbbe06a.jpg,train,Wet
frame27400_jpg.rf.9ade28107437dd7c79a4e3106dcbdbed.jpg,train,Wet
screenshot_2025-05-29_10-51-06_png_jpg.rf.b4b41f975778ab8dc74dbf05969db4a1.jpg,train,Wet
screenshot_2025-05-29_11-13-30_png_jpg.rf.7faa2fc3288f405de862668241381e35.jpg,train,Wet
screenshot_2025-05-29_12-10-10_png_jpg.rf.0d038cc5c5c301138b7c0511afbfb1fe.jpg,train,Wet
screenshot_2025-05-29_11-39-28_png_jpg.rf.a207d70974bb33635ed9867bc732f2eb.jpg,train,Wet
frame43400_jpg.rf.5592c4eeb2eb9bc0c2ecfc08fdd882b2.jpg,train,Wet
screenshot_2025-05-29_09-06-47_png_jpg.rf.92a129a880a24dce26b090039257153c.jpg,train,Wet
screenshot_2025-05-29_11-15-30_png_jpg.rf.3c2db0248b86abe03336f0dea720e42d.jpg,train,Wet
screenshot_2025-05-29_10-54-14_png_jpg.rf.e5278fb0825b0a06b772db9a977a72b0.jpg,train,Wet
screenshot_2025-05-29_11-12-03_png_jpg.rf.dab36e2d994f66ee166bedc89b38bd66.jpg,train,Wet
screenshot_2025-05-29_11-26-58_png_jpg.rf.7bf4195e8f3e617899de3d70178e9751.jpg,train,Wet
Test_Image_49005_jpg.rf.164861558e89e42c8e15e888236c80fe.jpg,train,Wet
screenshot_2025-05-29_12-00-13_png_jpg.rf.3d95c1aafc6179055a9c9b846315448d.jpg,train,Wet
screenshot_2025-05-29_11-51-43_png_jpg.rf.a46f1933f179226db883c55bc3788a4b.jpg,train,Wet
Test_Image_72270_jpg.rf.d9106b2bcd8b6a2d3d0d2a95d71416f1.jpg,train,Wet
screenshot_2025-05-29_10-47-24_png_jpg.rf.ddcf76485e1137bfc273b10c763a9121.jpg,train,Wet
screenshot_2025-05-29_10-52-16_png_jpg.rf.1de898409a11409fd87aca6b9265898f.jpg,train,Wet
screenshot_2025-05-29_11-11-05_png_jpg.rf.e682e1582ffe4942b1890b3f3c5fb25c.jpg,train,Wet
screenshot_2025-05-29_11-02-33_png_jpg.rf.66acc45d49a6d1ed02ee98b5b17da618.jpg,train,Wet
screenshot_2025-05-29_10-51-03_png_jpg.rf.1f2aa763f04bdb9909d7adaa159017ef.jpg,train,Wet
screenshot_2025-05-29_11-10-46_png_jpg.rf.85ebc0a1203d4454479a8b3487fac7fd.jpg,train,Wet
Test_Image_53890_jpg.rf.2fdb77bc7aac6eb5a611749d7a2b73cd.jpg,train,Wet
screenshot_2025-05-29_11-43-12_png_jpg.rf.af5c84fe003b7551a89dc92d799b2df1.jpg,train,Wet
screenshot_2025-05-29_11-35-28_png_jpg.rf.1ba0bd722f9293a6f768d19c1e599efb.jpg,train,Wet
screenshot_2025-05-29_11-56-25_png_jpg.rf.e415fc38415cad193af10e8cfe6565f0.jpg,train,Wet
screenshot_2025-05-29_09-23-55_png_jpg.rf.1fa6f2b074cd46eb846170f5ff8a72b7.jpg,train,Wet
screenshot_2025-05-29_11-40-55_png_jpg.rf.245da3ebdb7cedeef5101dd9e98c33ca.jpg,train,Wet
screenshot_2025-05-29_11-24-54_png_jpg.rf.b23377cae728b51132a90efbd81cadc7.jpg,train,Wet
screenshot_2025-06-04_12-30-49_png_jpg.rf.0eea12ac52a3d451bd084c9080de12d6.jpg,train,Wet
Test_Image_65355_jpg.rf.ce1d863affe86e3fa988b63c5e6e3668.jpg,train,Wet
Test_Image_58000_jpg.rf.942b0438dc1b03f2cf9d86e1d453acae.jpg,train,Wet
Test_Image_48795_jpg.rf.8cd72931dd90bd375d5ac01c3d881719.jpg,train,Wet
screenshot_2025-05-29_12-13-34_png_jpg.rf.ddb0e552b98ab7d9c1dd841a8bfba233.jpg,train,Wet
screenshot_2025-05-29_11-38-32_png_jpg.rf.6a066a3edc1db6d93391da9c3c836107.jpg,train,Wet
screenshot_2025-05-29_08-52-19_png_jpg.rf.ae6b88a4e86672b9ef1ee411d4b730bb.jpg,train,Wet
Test_Image_50270_jpg.rf.3aa1bfb2408572f8644304c798c1431c.jpg,train,Wet
screenshot_2025-05-29_11-36-50_png_jpg.rf.ec333404c5c001c14a51dbc1cd6aae00.jpg,train,Wet
screenshot_2025-05-29_12-05-12_png_jpg.rf.b139c94cb12e1a11b6b0bb51cb476305.jpg,train,Wet
screenshot_2025-05-29_12-13-37_png_jpg.rf.5ef21e3af5a40d4100fcb7bf3b2f125d.jpg,train,Wet
frame8600_jpg.rf.245cdcf4d4a83ffc9c3c86b7133e5714.jpg,train,Wet
screenshot_2025-05-29_11-03-12_png_jpg.rf.c22ff31d3904d51cd9e8a9d0c7bd3c0b.jpg,train,Wet
frame27400_jpg.rf.0d7397ff1363c410c9e6fae30ba3b45a.jpg,train,Wet
screenshot_2025-05-29_10-57-29_png_jpg.rf.719df114f9b0601e5b6a32756e062436.jpg,train,Wet
screenshot_2025-05-29_12-04-15_png_jpg.rf.e37484a643bed81c31b8b72ae2d8e743.jpg,train,Wet
screenshot_2025-05-29_12-02-40_png_jpg.rf.3daa96a68c05d2f9ec976e2c46f20faf.jpg,train,Wet
screenshot_2025-05-29_12-02-32_png_jpg.rf.3ff5ed0064e6f89581b61c9ee5278991.jpg,train,Wet
frame41000_jpg.rf.8a6c494627d202203713b4469772a772.jpg,train,Wet
screenshot_2025-05-29_11-53-25_png_jpg.rf.c94af1123d02cc66faf862c4780cdc43.jpg,train,Wet
screenshot_2025-05-29_10-59-47_png_jpg.rf.43dbed501adbba0395ecc7dae9417630.jpg,train,Wet
frame2400_jpg.rf.7fa8f324412376785961ab649161cafc.jpg,train,Wet
Test_Image_52845_jpg.rf.d305e16538e891d3cd8c5d0a61831ac6.jpg,train,Wet
screenshot_2025-05-29_11-39-59_png_jpg.rf.c00f601cf8eff8ff1357d9e5324383c1.jpg,train,Wet
Test_Image_70320_jpg.rf.5433d7d252833f3300c3e6f64247c8c9.jpg,train,Wet
screenshot_2025-05-29_11-58-39_png_jpg.rf.341d651945d5a16723dfa8ccf6d3e219.jpg,train,Wet
screenshot_2025-05-29_09-24-21_png_jpg.rf.a8aed312d33268da96875311532f2170.jpg,train,Wet
screenshot_2025-05-29_09-40-33_png_jpg.rf.4691b2dc27708bea7f581d86dc03af50.jpg,train,Wet
screenshot_2025-05-29_12-12-02_png_jpg.rf.9415c61a1d38cec144353f0b02868723.jpg,train,Wet
screenshot_2025-05-29_11-27-58_png_jpg.rf.d6a44e50277f572bae69531e0bcf18a5.jpg,train,Wet
frame40400_jpg.rf.45be534114bdae03c31fdfef87482ec3.jpg,train,Wet
screenshot_2025-05-29_11-43-16_png_jpg.rf.3f6b01ec1bd22c31e70ace1fd01b8505.jpg,train,Wet
frame40000_jpg.rf.000940f015364410eea4e65fd04d47a0.jpg,train,Wet
frame12200_jpg.rf.476cbb2482bb36c3cfa7e9b056bccba8.jpg,train,Wet
screenshot_2025-05-29_09-34-33_png_jpg.rf.3809d5fe4a1ee2b00d861734a1329dc9.jpg,train,Wet
screenshot_2025-05-29_11-53-13_png_jpg.rf.a84a10f336da58b42cb9e0a3c58ca3a4.jpg,train,Wet
screenshot_2025-06-04_12-26-31_png_jpg.rf.9d4312eabdeac442af80a066a4de5db3.jpg,train,Wet
frame7200_jpg.rf.73aa7ff096033a4f059d70030ca812aa.jpg,train,Wet
screenshot_2025-05-29_11-28-52_png_jpg.rf.b68d445a8b429ccff90383783e4573fc.jpg,train,Wet
screenshot_2025-05-29_12-12-52_png_jpg.rf.23e9f60488b8584a186d091414087af8.jpg,train,Wet
screenshot_2025-05-29_12-10-39_png_jpg.rf.cff1e4786fcb06eeafc7bb0899ca9bcb.jpg,train,Wet
frame32600_jpg.rf.c54854b4eea46b9a3a796b3c996dff67.jpg,train,Wet
screenshot_2025-05-29_11-55-32_png_jpg.rf.de5bd0f9feccdadc1094547bc60b8fec.jpg,train,Wet
screenshot_2025-05-29_11-01-57_png_jpg.rf.d8e84468db4694d006b5a9b0717f97d9.jpg,train,Wet
frame2400_jpg.rf.979357acc28750a603b1514d695017d5.jpg,train,Wet
Test_Image_52630_jpg.rf.5250341025c44183738a8457d8e4a75b.jpg,train,Wet
screenshot_2025-05-29_12-02-12_png_jpg.rf.91f3bc6f0a8a48a17c51b0d330b7957a.jpg,train,Wet
screenshot_2025-05-29_11-56-49_png_jpg.rf.89b2937a2ca6b6508317f9a175f34912.jpg,train,Wet
screenshot_2025-05-29_11-04-41_png_jpg.rf.04da866c187cffb5be9e62a1ac611303.jpg,train,Wet
screenshot_2025-05-29_10-58-12_png_jpg.rf.8d7b43750cd3a5bd0038087a759a894a.jpg,train,Wet
screenshot_2025-05-29_11-50-37_png_jpg.rf.e51f3d26a26e229bcdc6aa2bbdb76674.jpg,train,Wet
screenshot_2025-05-29_10-57-33_png_jpg.rf.cab50142c7435df86c809cca4fcd3ca3.jpg,train,Wet
screenshot_2025-05-29_12-10-23_png_jpg.rf.80ce739be713387581641ad7b90f739f.jpg,train,Wet
screenshot_2025-05-29_11-09-11_png_jpg.rf.d27b80abfc88783d2887ee19c86e97e0.jpg,train,Wet
screenshot_2025-05-29_11-43-46_png_jpg.rf.b8ca3c0376fba379caa05802b1cddaab.jpg,train,Wet
frame30400_jpg.rf.e53ebfcac2fab0fb4242507ddf7f4c37.jpg,train,Wet
screenshot_2025-05-29_10-55-27_png_jpg.rf.cb4d7a015b93fca5e4b4173f8566580c.jpg,train,Wet
screenshot_2025-05-29_12-08-00_png_jpg.rf.a46f50faa563541692acd07c97859778.jpg,train,Wet
screenshot_2025-05-29_11-28-11_png_jpg.rf.30f99e018164025e4b67ad909ae0f066.jpg,train,Wet
screenshot_2025-05-29_10-58-49_png_jpg.rf.7f4810e733f9ec1a30a8f92135d03090.jpg,train,Wet
